Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
GBRTENW,     .,    .,     ., 2002, 2002, 36,     1,   ACY,       1,0.06934,1.19183,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 37,     1,   ACY,       1,0.06080,1.26117,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 38,     1,   ACY,       1,0.05238,1.32197,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 39,     1,   ACY,       1,0.04412,1.37435,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 40,     1,   ACY,       1,0.03643,1.41847,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 41,     1,   ACY,       1,0.02996,1.45490,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 42,     1,   ACY,       1,0.02450,1.48486,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 43,     1,   ACY,       1,0.01947,1.50936,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 44,     1,   ACY,       1,0.01521,1.52883,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 45,     1,   ACY,       1,0.01217,1.54404,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 46,     1,   ACY,       1,0.00982,1.55621,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 47,     1,   ACY,       1,0.00762,1.56603,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 48,     1,   ACY,       1,0.00578,1.57365,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 49,     1,   ACY,       1,0.00461,1.57943,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 50,     1,   ACY,       1,0.00385,1.58404,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 51,     1,   ACY,       1,0.00310,1.58789,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 52,     1,   ACY,       1,0.00237,1.59099,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 53,     1,   ACY,       1,0.00181,1.59336,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 54,     1,   ACY,       1,0.00154,1.59517,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 55,     1,   ACY,       1,0.00181,1.59671,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 56,     1,   ACY,       1,0.00235,1.59852,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 57,     1,   ACY,       1,0.00168,1.60087,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 58,     1,   ACY,       1,0.00051,1.60255,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2002, 2002, 59,    99,   ACY,       1,0.00008,1.60306,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 15,     1,   ACY,       1,0.00078,0.00000,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 16,     1,   ACY,       1,0.00263,0.00078,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 17,     1,   ACY,       1,0.00686,0.00341,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 18,     1,   ACY,       1,0.01395,0.01027,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 19,     1,   ACY,       1,0.02275,0.02422,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 20,     1,   ACY,       1,0.03149,0.04697,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 21,     1,   ACY,       1,0.03925,0.07846,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 22,     1,   ACY,       1,0.04573,0.11771,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 23,     1,   ACY,       1,0.05057,0.16344,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 24,     1,   ACY,       1,0.05513,0.21401,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 25,     1,   ACY,       1,0.06158,0.26914,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 26,     1,   ACY,       1,0.06894,0.33072,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 27,     1,   ACY,       1,0.07642,0.39966,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 28,     1,   ACY,       1,0.08456,0.47608,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 29,     1,   ACY,       1,0.09297,0.56064,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 30,     1,   ACY,       1,0.10026,0.65361,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 31,     1,   ACY,       1,0.10366,0.75387,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 32,     1,   ACY,       1,0.10331,0.85753,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 33,     1,   ACY,       1,0.09967,0.96084,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 34,     1,   ACY,       1,0.09252,1.06051,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 35,     1,   ACY,       1,0.08324,1.15303,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 36,     1,   ACY,       1,0.07370,1.23627,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 37,     1,   ACY,       1,0.06444,1.30997,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 38,     1,   ACY,       1,0.05544,1.37441,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 39,     1,   ACY,       1,0.04674,1.42985,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 40,     1,   ACY,       1,0.03894,1.47659,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 41,     1,   ACY,       1,0.03212,1.51553,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 42,     1,   ACY,       1,0.02629,1.54765,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 43,     1,   ACY,       1,0.02119,1.57394,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 44,     1,   ACY,       1,0.01670,1.59513,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 45,     1,   ACY,       1,0.01312,1.61183,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 46,     1,   ACY,       1,0.01044,1.62495,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 47,     1,   ACY,       1,0.00828,1.63539,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 48,     1,   ACY,       1,0.00650,1.64367,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 49,     1,   ACY,       1,0.00513,1.65017,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 50,     1,   ACY,       1,0.00412,1.65530,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 51,     1,   ACY,       1,0.00328,1.65942,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 52,     1,   ACY,       1,0.00256,1.66270,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 53,     1,   ACY,       1,0.00201,1.66526,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 54,     1,   ACY,       1,0.00176,1.66727,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 55,     1,   ACY,       1,0.00197,1.66903,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 56,     1,   ACY,       1,0.00236,1.67100,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 57,     1,   ACY,       1,0.00168,1.67336,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 58,     1,   ACY,       1,0.00052,1.67504,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2003, 2003, 59,    99,   ACY,       1,0.00008,1.67556,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 15,     1,   ACY,       1,0.00080,0.00000,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 16,     1,   ACY,       1,0.00264,0.00080,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 17,     1,   ACY,       1,0.00709,0.00344,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 18,     1,   ACY,       1,0.01440,0.01053,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 19,     1,   ACY,       1,0.02298,0.02493,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 20,     1,   ACY,       1,0.03157,0.04791,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 21,     1,   ACY,       1,0.03946,0.07948,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 22,     1,   ACY,       1,0.04609,0.11894,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 23,     1,   ACY,       1,0.05184,0.16503,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 24,     1,   ACY,       1,0.05808,0.21687,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 25,     1,   ACY,       1,0.06457,0.27495,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 26,     1,   ACY,       1,0.06985,0.33952,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 27,     1,   ACY,       1,0.07672,0.40937,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 28,     1,   ACY,       1,0.08650,0.48609,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 29,     1,   ACY,       1,0.09562,0.57259,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 30,     1,   ACY,       1,0.10174,0.66821,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 31,     1,   ACY,       1,0.10522,0.76995,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 32,     1,   ACY,       1,0.10653,0.87517,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 33,     1,   ACY,       1,0.10369,0.98170,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 34,     1,   ACY,       1,0.09650,1.08539,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 35,     1,   ACY,       1,0.08717,1.18189,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 36,     1,   ACY,       1,0.07743,1.26906,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 37,     1,   ACY,       1,0.06730,1.34649,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 38,     1,   ACY,       1,0.05755,1.41379,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 39,     1,   ACY,       1,0.04871,1.47134,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 40,     1,   ACY,       1,0.04085,1.52005,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 41,     1,   ACY,       1,0.03365,1.56090,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 42,     1,   ACY,       1,0.02716,1.59455,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 43,     1,   ACY,       1,0.02184,1.62171,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 44,     1,   ACY,       1,0.01754,1.64355,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 45,     1,   ACY,       1,0.01388,1.66109,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 46,     1,   ACY,       1,0.01094,1.67497,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 47,     1,   ACY,       1,0.00874,1.68591,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 48,     1,   ACY,       1,0.00697,1.69465,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 49,     1,   ACY,       1,0.00540,1.70162,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 50,     1,   ACY,       1,0.00413,1.70702,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 51,     1,   ACY,       1,0.00327,1.71115,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 52,     1,   ACY,       1,0.00266,1.71442,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 53,     1,   ACY,       1,0.00209,1.71708,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 54,     1,   ACY,       1,0.00177,1.71917,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 55,     1,   ACY,       1,0.00201,1.72094,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 56,     1,   ACY,       1,0.00244,1.72295,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 57,     1,   ACY,       1,0.00176,1.72539,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 58,     1,   ACY,       1,0.00060,1.72715,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2004, 2004, 59,    99,   ACY,       1,0.00009,1.72775,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 15,     1,   ACY,       1,0.00079,0.00000,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 16,     1,   ACY,       1,0.00265,0.00079,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 17,     1,   ACY,       1,0.00704,0.00344,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 18,     1,   ACY,       1,0.01452,0.01048,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 19,     1,   ACY,       1,0.02341,0.02500,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 20,     1,   ACY,       1,0.03167,0.04841,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 21,     1,   ACY,       1,0.03872,0.08008,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 22,     1,   ACY,       1,0.04497,0.11880,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 23,     1,   ACY,       1,0.05127,0.16377,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 24,     1,   ACY,       1,0.05777,0.21504,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 25,     1,   ACY,       1,0.06400,0.27281,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 26,     1,   ACY,       1,0.07031,0.33681,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 27,     1,   ACY,       1,0.07796,0.40712,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 28,     1,   ACY,       1,0.08577,0.48508,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 29,     1,   ACY,       1,0.09347,0.57085,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 30,     1,   ACY,       1,0.10192,0.66432,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 31,     1,   ACY,       1,0.10714,0.76624,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 32,     1,   ACY,       1,0.10692,0.87338,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 33,     1,   ACY,       1,0.10323,0.98030,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 34,     1,   ACY,       1,0.09791,1.08353,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 35,     1,   ACY,       1,0.09007,1.18144,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 36,     1,   ACY,       1,0.07964,1.27151,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 37,     1,   ACY,       1,0.06843,1.35115,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 38,     1,   ACY,       1,0.05826,1.41958,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 39,     1,   ACY,       1,0.04977,1.47784,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 40,     1,   ACY,       1,0.04227,1.52761,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 41,     1,   ACY,       1,0.03472,1.56988,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 42,     1,   ACY,       1,0.02782,1.60460,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 43,     1,   ACY,       1,0.02253,1.63242,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 44,     1,   ACY,       1,0.01849,1.65495,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 45,     1,   ACY,       1,0.01472,1.67344,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 46,     1,   ACY,       1,0.01131,1.68816,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 47,     1,   ACY,       1,0.00887,1.69947,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 48,     1,   ACY,       1,0.00717,1.70834,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 49,     1,   ACY,       1,0.00569,1.71551,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 50,     1,   ACY,       1,0.00439,1.72120,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 51,     1,   ACY,       1,0.00347,1.72559,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 52,     1,   ACY,       1,0.00281,1.72906,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 53,     1,   ACY,       1,0.00221,1.73187,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 54,     1,   ACY,       1,0.00186,1.73408,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 55,     1,   ACY,       1,0.00215,1.73594,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 56,     1,   ACY,       1,0.00266,1.73809,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 57,     1,   ACY,       1,0.00174,1.74075,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 58,     1,   ACY,       1,0.00051,1.74249,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2005, 2005, 59,    99,   ACY,       1,0.00008,1.74300,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 15,     1,   ACY,       1,0.00099,0.00000,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 16,     1,   ACY,       1,0.00287,0.00099,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 17,     1,   ACY,       1,0.00723,0.00386,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 18,     1,   ACY,       1,0.01448,0.01109,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 19,     1,   ACY,       1,0.02372,0.02557,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 20,     1,   ACY,       1,0.03278,0.04929,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 21,     1,   ACY,       1,0.03963,0.08207,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 22,     1,   ACY,       1,0.04535,0.12170,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 23,     1,   ACY,       1,0.05178,0.16705,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 24,     1,   ACY,       1,0.05901,0.21883,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 25,     1,   ACY,       1,0.06612,0.27784,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 26,     1,   ACY,       1,0.07311,0.34396,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 27,     1,   ACY,       1,0.08054,0.41707,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 28,     1,   ACY,       1,0.08753,0.49761,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 29,     1,   ACY,       1,0.09525,0.58514,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 30,     1,   ACY,       1,0.10486,0.68039,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 31,     1,   ACY,       1,0.11080,0.78525,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 32,     1,   ACY,       1,0.11050,0.89605,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 33,     1,   ACY,       1,0.10697,1.00655,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 34,     1,   ACY,       1,0.10200,1.11352,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 35,     1,   ACY,       1,0.09429,1.21552,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 36,     1,   ACY,       1,0.08419,1.30981,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 37,     1,   ACY,       1,0.07278,1.39400,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 38,     1,   ACY,       1,0.06161,1.46678,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 39,     1,   ACY,       1,0.05171,1.52839,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 40,     1,   ACY,       1,0.04333,1.58010,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 41,     1,   ACY,       1,0.03573,1.62343,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 42,     1,   ACY,       1,0.02902,1.65916,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 43,     1,   ACY,       1,0.02349,1.68818,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 44,     1,   ACY,       1,0.01895,1.71167,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 45,     1,   ACY,       1,0.01524,1.73062,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 46,     1,   ACY,       1,0.01217,1.74586,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 47,     1,   ACY,       1,0.00959,1.75803,        RE,  estimate,GBRTENW_08,   .,    0
GBRTENW,     .,    .,     ., 2006, 2006, 48,     1,   ACY,       1,0.00754,1.76762,        RE,  estimate,GBRTENW_08,   .,    0
